date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:59	86347/86347	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2004:46:58%20GMT	https://shoptimizerdemo.commercegurus.com/wp-json/wp/v2/pages/26073	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-json/wp/v2/pages/26073.json	(from https://shoptimizerdemo.commercegurus.com/)
10:32:00	912/912	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Nov%202021%2004:46:59%20GMT	https://shoptimizerdemo.commercegurus.com/xmlrpc.php?rsd	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/xmlrpc0db0.php	(from https://shoptimizerdemo.commercegurus.com/)
10:32:00	909475/909475	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2004:46:59%20GMT	https://shoptimizerdemo.commercegurus.com/wp-json/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-json/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:01	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%225fafeab5-415%22	https://shoptimizerdemo.commercegurus.com/wp-includes/wlwmanifest.xml	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-includes/wlwmanifest.xml	(from https://shoptimizerdemo.commercegurus.com/)
10:32:01	2665/2665	---MCZ	200	added ('OK')	application/json	date:Mon,%2001%20Nov%202021%2004:47:01%20GMT	https://shoptimizerdemo.commercegurus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshoptimizerdemo.commercegurus.com%2F	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-json/oembed/1.0/embedc151.json	(from https://shoptimizerdemo.commercegurus.com/)
10:32:02	2811/2811	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Nov%202021%2004:47:01%20GMT	https://shoptimizerdemo.commercegurus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshoptimizerdemo.commercegurus.com%2F&format=xml	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-json/oembed/1.0/embedaf17	(from https://shoptimizerdemo.commercegurus.com/)
10:32:02	2885/2885	---M--	200	added ('OK')	image/gif	etag:%225faff029-b4d%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2019/11/shoptimizer_themedemo_favicon.gif	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2019/11/shoptimizer_themedemo_favicon.gif	(from https://shoptimizerdemo.commercegurus.com/)
10:32:03	10664/10664	---M--	200	added ('OK')	image/jpeg	etag:%226047e6ea-2ead%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/poplin-shirt_3-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/poplin-shirt_3-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:03	109329/109329	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:02%20GMT	https://shoptimizerdemo.commercegurus.com/my-account/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/my-account/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:03	7822/7822	---M--	200	added ('OK')	image/jpeg	etag:%226047e6ea-22a0%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/poplin-shirt_2-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/poplin-shirt_2-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:04	187/187	---MC-	302	error ('Found')	text/html	date:Mon,%2001%20Nov%202021%2004:47:03%20GMT	https://shoptimizerdemo.commercegurus.com/checkout/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/checkout/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:04	16202/16202	---M--	200	added ('OK')	image/jpeg	etag:%226047e6ed-4716%22	https://shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/t-shirt-regular_1-300x352.jpg	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/wp-content/uploads/2018/05/t-shirt-regular_1-300x352.jpg	(from https://shoptimizerdemo.commercegurus.com/)
10:32:04	258847/258847	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:03%20GMT	https://shoptimizerdemo.commercegurus.com/shop/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/shop/index.html	(from https://shoptimizerdemo.commercegurus.com/)
10:32:04	131423/131423	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Nov%202021%2004:47:03%20GMT	https://shoptimizerdemo.commercegurus.com/customer-help/	E:/Projects%20Nabin/sites/multivendor/shoptimizerdemo.commercegurus.com/customer-help/index.html	(from https://shoptimizerdemo.commercegurus.com/)
